property_id,title,price,price_per_sqft,bhk_count,super_area,floor,transaction,furnishing_status,bathroom_count,property_type,latitude,longitude,locality,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score,price_standard_scaled,price_per_sqft_standard_scaled,super_area_standard_scaled
2984,3 BHK Apartment for Sale in Yelahanka New Town Bangalore,25200000.0,14835.0,3.0,1702.0,1.0,New Property,Unfurnished,3.0,apartment,13.1017957645958,77.5698680865053,Phase 4,-0.20307795767122475,-0.21908778390455086,1.015215233822327,0.4375,-0.03138542663745215,-0.0016927747650582266,-0.1754291000240568
2985,3 BHK Apartment for Sale in Sarjapur Road Bangalore,14000000.0,8475.0,3.0,1652.0,1.0,New Property,Unfurnished,3.0,apartment,12.864669120412415,77.77384371349464,Sompura,-0.19307264434635316,-0.19323941831129313,1.015215233822327,0.4353,-0.08263729533517157,-0.042438411852570516,-0.20144206159950107
2986,3 BHK Apartment for Sale in Sarjapur Road Bangalore,14200000.0,8644.0,3.0,1652.0,1.0,New Property,Unfurnished,3.0,apartment,12.864669120412415,77.77384371349464,Sompura,-0.19307264434635316,-0.19323941831129313,1.015215233822327,0.4353,-0.08172208339414087,-0.041355705458263975,-0.20144206159950107
2987,3 BHK Apartment for Sale in Panathur Bangalore,18400000.0,10750.0,3.0,1720.0,1.0,New Property,Unfurnished,3.0,apartment,12.93555355,77.70595213,Kadubeesanahalli,-0.2020242484923259,-0.19680573777631213,1.015215233822327,0.4363,-0.06250263263249609,-0.027863518083059435,-0.16606443385689687
2988,3 BHK Apartment for Sale in RR Nagar Bangalore,21600000.0,12437.0,3.0,1738.0,1.0,New Property,Unfurnished,3.0,apartment,12.90266259,77.48123034,PHASE II,-0.20799198458964105,-0.1844378610800762,-1.0835161487356475,0.6288,-0.04785924157600482,-0.017055673780129683,-0.15669976768973692
2990,3 BHK Apartment for Sale in Yelahanka Bangalore,17500000.0,9953.0,3.0,1767.0,1.0,New Property,Unfurnished,3.0,apartment,12.865111,77.530619,Bda Approved Layout,-0.19976911389449556,-0.1853021223431867,-1.1121377149284128,0.6302,-0.06662108636713425,-0.03296953581242222,-0.14161224997597924
2991,3 BHK Apartment for Sale in Soukya Road Bangalore,13000000.0,9745.0,3.0,1334.0,1.0,New Property,Unfurnished,3.0,apartment,12.99388554,77.80352945,Koralur,-0.19363396605847685,-0.19323941831129313,1.015215233822327,0.4353,-0.0872133550403251,-0.0343020975284918,-0.3668844972193267
2992,3 BHK Apartment for Sale in Gunjur Bangalore,14300000.0,8499.0,3.0,1685.0,1.0,New Property,Unfurnished,3.0,apartment,12.91821688,77.7253209,Gunjur Palya,-0.19948352916376594,-0.20104757179180832,1.015215233822327,0.4363,-0.08126447742362551,-0.042284654731485564,-0.18427350695970784
2993,3 BHK Apartment for Sale in Kogilu Bangalore,15500000.0,7186.0,3.0,2157.0,1.0,New Property,Unfurnished,3.0,apartment,13.0992238,77.609323,Prakruthi Nagar,-0.20522476702636455,-0.22400513247052417,1.015215233822327,0.438,-0.07577320577744129,-0.050696450564174815,0.061288850312486154
2994,3 BHK Apartment for Sale in J P Nagar Bangalore,56300000.0,16958.0,3.0,3320.0,1.0,New Property,Unfurnished,3.0,apartment,12.90369008,77.58574868,JP Nagar 6th Phase,-0.21274844751868924,-0.2024582051178047,-1.0681045361703123,0.629,0.11093003019282233,0.011908323904248154,0.6663503365573201
2995,3 BHK Apartment for Sale in Whitefield Bangalore,51000000.0,18525.0,3.0,2553.0,5.0,New Property,Unfurnished,3.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,0.08667691375550868,0.02194738260175315,0.26731150599000486
2996,3 BHK Apartment for Sale in Sarjapur Road Bangalore,16399999.999999998,10745.0,3.0,1528.0,1.0,New Property,Unfurnished,3.0,apartment,12.90585216,77.70533942,Carmelaram,-0.20260526570312057,-0.19404407534936147,1.015215233822327,0.4362,-0.07165475204280314,-0.027895550816618802,-0.2659542063066029
2997,3 BHK Apartment for Sale in Electronic City Bangalore,9680000.0,6628.0,3.0,1460.0,1.0,New Property,Unfurnished,2.0,apartment,12.8339509,77.675366,Veer Sandra,-0.20030089235861276,-0.19180891691028268,-1.1137889591318417,0.6307,-0.10240587326143478,-0.05427130362939995,-0.3013318340492071
2998,3 BHK Apartment for Sale in Rajajinagar Bangalore,35000000.0,20588.0,3.0,1400.0,12.0,Resale,Semi,3.0,apartment,12.994704,77.5514405,2nd Block,-0.2192578098294571,-0.20934249311016737,-1.1341543043074633,0.6349,0.01345995847305235,0.03516408846834715,-0.33254738793974026
2999,3 BHK Apartment for Sale in Phase 9th JP Nagar Bangalore,15000000.0,8726.0,3.0,1719.0,1.0,New Property,Unfurnished,3.0,apartment,12.869186,77.5624215,Royal Park residency Layout 1,-0.2084548288084097,-0.19739184598922613,-0.9816894228575397,0.6216,-0.07806123563001806,-0.04083036862789039,-0.16658469308840573
3000,3 BHK Apartment for Sale in Sarjapur Road Bangalore,20099999.999999996,12000.0,3.0,1680.0,1.0,New Property,Unfurnished,3.0,apartment,12.900521,77.710237,Carmelaram,-0.20262496120179158,-0.189623428658739,1.015215233822327,0.436,-0.05472333113373512,-0.019855334693218183,-0.18687480311725227
3001,"3 BHK Apartment for Sale in Hosa Road, off Hosur Road Bangalore",18700000.0,12198.0,3.0,1533.0,1.0,New Property,Unfurnished,3.0,apartment,12.877316,77.6381045,AECS C Block,-0.20641634469596046,-0.19797795420214012,-1.091221955018315,0.6299,-0.061129814720950026,-0.01858683844426733,-0.2633529101490585
3002,3 BHK Apartment for Sale in Bannerghatta Main Road Bangalore,31500000.0,14318.0,3.0,1800.0,3.0,Resale,Unfurnished,3.0,apartment,12.86471203,77.5911192,Anthappa Layout,-0.20744051062685284,-0.197898481902084,1.015215233822327,0.4369,-0.0025562504949849705,-0.005004959415096568,-0.124443695336186
3003,3 BHK Apartment for Sale in Magadi Main Road Bangalore,15000000.0,8333.0,3.0,1800.0,1.0,New Property,Unfurnished,3.0,apartment,12.97245574,77.53202141,Govindaraja Nagar Ward,-0.21641181027149656,-0.2052794717697975,-1.0202184542708777,0.6258,-0.07806123563001806,-0.04334814148565648,-0.124443695336186
3004,3 BHK Apartment for Sale in Bommasandra Bangalore,11600000.0,8140.0,3.0,1425.0,1.0,New Property,Unfurnished,2.0,apartment,12.80542192,77.69054698,Electronic City,-0.1959678826509912,-0.18743794040719527,-1.0081093301124,0.6219,-0.09361983862754002,-0.04458460500104797,-0.3195409071520181
3005,3 BHK Builder Floor for Sale in Yelahanka New Town Bangalore,14300000.0,9250.0,3.0,1550.0,1.0,New Property,Unfurnished,3.0,apartment,13.09982885,77.58107977,Yelahanka Satellite Town,-0.20450588132487277,-0.2205282193430683,1.015215233822327,0.4377,-0.08126447742362551,-0.03747333815086894,-0.2545085032134074
3006,1 BHK Apartment for Sale in Tumkur Road Bangalore,7800000.0,12850.0,1.0,422.0,17.0,Resale,Semi,1.0,apartment,13.158156,77.325762,Bengaluru,-0.18782379395052973,-0.18501403525548316,1.015215233822327,0.4343,-0.1110088655071234,-0.014409769988126134,-0.8413609163554304
3007,"3 BHK Apartment for Sale in Chikkajala, Bangalore-Hyderabad Hwy Bangalore",19000000.0,12258.0,3.0,1550.0,1.0,New Property,Unfurnished,3.0,apartment,13.16843602,77.63515109,Huttanahalli,-0.19859723172357063,-0.2315152648258289,1.015215233822327,0.4377,-0.059756996809403974,-0.01820244564155495,-0.2545085032134074
3008,3 BHK Apartment for Sale in Yelahanka Bangalore,18600000.0,9500.0,3.0,1967.0,1.0,New Property,Unfurnished,3.0,apartment,13.093828398505485,77.61890370674564,Muneshwara Layout,-0.2046240543168988,-0.22339915618259618,1.015215233822327,0.4379,-0.06158742069146538,-0.03587170147290069,-0.03756040367420211
3009,3 BHK Apartment for Sale in Bagaluru Bangalore,21400000.0,11989.0,3.0,1785.0,1.0,New Property,Unfurnished,3.0,apartment,13.13235055,77.66755368,Dasanayakanahalli,-0.1982230172488215,-0.23209143900123588,1.015215233822327,0.4377,-0.04877445351703553,-0.01992580670704879,-0.1322475838088193
3010,1 BHK Apartment for Sale in Carmelaram Bangalore,6300000.0,11887.0,1.0,412.0,2.0,Resale,Semi,1.0,apartment,12.900521,77.710237,Carmelaram,-0.20262496120179158,-0.189623428658739,1.015215233822327,0.436,-0.11787295506485368,-0.020579274471659834,-0.8465635086705192
3011,3 BHK Apartment for Sale in Gunjur Bangalore,21500000.0,11063.0,3.0,1950.0,1.0,New Property,Unfurnished,3.0,apartment,12.92050187,77.73493118,Gunjur Village,-0.20001530762788314,-0.2022098541801293,1.015215233822327,0.4364,-0.04831684754652017,-0.025858268962243188,-0.046404810609853166
3012,3 BHK Apartment for Sale in Sarjapur Road Bangalore,26200000.0,12500.0,3.0,2100.0,1.0,New Property,Unfurnished,3.0,apartment,12.88018135,77.69052385,Gattahalli,-0.20106901680678205,-0.18727899580708304,-0.8033550488872317,0.6057,-0.02680936693229863,-0.016652061337281684,0.03163407411647967
3013,3 BHK Apartment for Sale in Sarjapur Road Bangalore,15800000.0,9366.0,3.0,1687.0,1.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,-0.07440038786589524,-0.03673017873229167,-0.1832329884966901
3014,3 BHK Apartment for Sale in Sarjapur Road Bangalore,19400000.0,9493.0,3.0,2049.0,1.0,New Property,Unfurnished,3.0,apartment,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,-0.057926572927342566,-0.0359165472998838,0.0051008533095265075
3015,3 BHK Apartment for Sale in Naagarabhaavi Bangalore,13899999.999999998,9976.0,3.0,1401.0,1.0,New Property,Unfurnished,3.0,apartment,12.9131096,77.6191481,KAS Officers Colony,-0.21075920215291755,-0.20235886474273454,-1.103881493911269,0.6315,-0.08309490130568695,-0.03282218523804914,-0.33202712870823137
3016,3 BHK Apartment for Sale in Sarjapur Road Bangalore,17200000.0,9419.0,3.0,1826.0,1.0,New Property,Unfurnished,3.0,apartment,12.903299590083352,77.73214859325435,Bommasandra,-0.19919794443303634,-0.20005416804110665,1.015215233822327,0.4362,-0.06799390427868031,-0.0363906317565624,-0.11091695531695499
3017,3 BHK Apartment for Sale in Devanahalli Bangalore,16299999.999999998,10863.0,3.0,1509.0,1.0,New Property,Unfurnished,3.0,apartment,13.24032816,77.71506051,Devanahalli,-0.18646480454223024,-0.23140599041325172,1.015215233822327,0.4365,-0.07211235801331849,-0.027139578304617787,-0.27583913170527175
3018,3 BHK Apartment for Sale in Yelahanka Bangalore,24100000.0,14494.0,3.0,1667.0,1.0,New Property,Semi,2.0,apartment,13.094892093768584,77.59735486472457,Nehru Nagar,-0.20776548635492445,-0.2253660956089855,1.015215233822327,0.4383,-0.03641909231312102,-0.00387740719380692,-0.1936381731268678
3019,3 BHK Apartment for Sale in Sarjapura Bangalore,10500000.0,7192.0,3.0,1460.0,1.0,New Property,Furnished,2.0,apartment,12.835015042801714,77.78238598801194,Billapura,-0.18199392634391165,-0.18993138382145652,1.015215233822327,0.434,-0.09865350430320889,-0.05065801128390358,-0.3013318340492071
3020,3 BHK Apartment for Sale in Sarjapur Road Bangalore,16900000.0,10530.0,3.0,1605.0,1.0,New Property,Unfurnished,2.0,house,12.88109827,77.71349549,Kodathi,-0.19945398591575944,-0.18641473454397256,1.015215233822327,0.4356,-0.06936672219022637,-0.029272958359671496,-0.2258942454804187
3021,3 BHK Apartment for Sale in Sarjapur Road Bangalore,20800000.0,12500.0,3.0,1668.0,1.0,New Property,Unfurnished,3.0,apartment,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,-0.05152008934012764,-0.016652061337281684,-0.1931179138953589
3022,3 BHK Apartment for Sale in Maruthi Nagar Yelahanka Bangalore,31800000.0,14871.0,3.0,1501.0,5.0,New Property,Unfurnished,3.0,apartment,13.12173909,77.59683857,BSF Campus,-0.20338323790062537,-0.22688600334755907,1.015215233822327,0.4379,-0.0011834325834389143,-0.0014621390834307986,-0.2800012055573428
3023,3 BHK Apartment for Sale in Whitefield Bangalore,36000000.0,16253.0,3.0,2100.0,0.0,Resale,Semi,4.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,0.01803601817820587,0.0073917084723776885,0.03163407411647967
3024,3 BHK Apartment for Sale in Whitefield Bangalore,21100000.0,12000.0,3.0,1094.0,5.0,New Property,Unfurnished,3.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,-0.05014727142858158,-0.019855334693218183,-0.49174671278145926
3025,3 BHK Apartment for Sale in Kogilu Bangalore,17200000.0,10088.0,3.0,1388.0,10.0,New Property,Unfurnished,3.0,apartment,13.10628307,77.60948316,Maruthi Nagar,-0.20621938970925038,-0.2250084702587329,1.015215233822327,0.4381,-0.06799390427868031,-0.032104652006319366,-0.3387904987178469
3026,3 BHK Apartment for Sale in Whitefield Bangalore,52000000.0,18888.0,3.0,1927.0,7.0,Resale,Unfurnished,3.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,0.09125297346066219,0.024272959058163047,-0.05837077293455754
3027,3 BHK Apartment for Sale in Bannerughatta Bangalore,26000000.0,13333.0,3.0,1950.0,3.0,New Property,Unfurnished,3.0,apartment,12.87052719,77.59332459,Kalena Agrahara,-0.2081790918270156,-0.19864353471511026,-0.8149137583112332,0.6079,-0.027724578873329332,-0.011315407926291474,-0.046404810609853166
3028,3 BHK Apartment for Sale in Hoskote Bangalore,12100000.0,8800.0,3.0,1384.0,8.0,New Property,Unfurnished,3.0,apartment,13.0689366,77.7968211,Kaveri Nagar,-0.19302340559967562,-0.2041072553439695,1.015215233822327,0.4358,-0.09133180877496326,-0.04035628417121179,-0.3408715356438824
3029,"3 BHK Apartment for Sale in Richmond Town, Richmond Town Bangalore",50000000.0,19920.0,3.0,2210.0,3.0,Resale,Unfurnished,3.0,apartment,12.962554,77.604187,Richmond Town,-0.21771171318378302,-0.20785238748411483,-0.9266479494099138,0.6186,0.08210085405035515,0.030884515264815983,0.08886258958245709
3030,3 BHK Apartment for Sale in Sarjapura Bangalore,14600000.0,11500.0,3.0,1278.0,3.0,New Property,Furnished,2.0,apartment,12.94162601,77.74251723,Patel Layout,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,-0.07989165951207947,-0.023058608049154685,-0.3960190141838243
3031,3 BHK Apartment for Sale in Sarjapura Bangalore,22599999.999999996,12210.0,3.0,1480.0,2.0,Resale,Unfurnished,3.0,apartment,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,-0.04328318187085132,-0.018509959883724853,-0.2909266494190294
3032,3 BHK Apartment for Sale in Hennur Main Road Bangalore,21500000.0,13190.0,3.0,1222.0,11.0,Resale,Semi,3.0,apartment,13.0231661,77.6309661,HBR Layout 2nd Block,-0.21265981777466972,-0.21209422149961105,1.015215233822327,0.4381,-0.04831684754652017,-0.012231544106089313,-0.4251535311483219
3033,"3 BHK Apartment for Sale in Bellandur, Outer Ring Road Bangalore",41000000.0,17711.0,3.0,1639.0,3.0,Resale,Unfurnished,3.0,apartment,12.9145263,77.6845091,Kaikondrahalli,-0.20467329306357634,-0.1916897084601985,1.015215233822327,0.4363,0.04091631670397347,0.016732453578288526,-0.2082054316091166
3034,3 BHK Apartment for Sale in Kanakapura Road Bangalore,41500000.0,19393.0,3.0,2140.0,31.0,Resale,Unfurnished,4.0,apartment,12.746104,77.487602,Kanakapura,-0.18806013993458182,-0.17349055174734365,1.015215233822327,0.4338,0.043204346556550234,0.027508265147658913,0.0524444433768351
3035,3 BHK Apartment for Sale in Panathur Bangalore,16500000.0,10476.0,3.0,1575.0,10.0,Resale,Unfurnished,3.0,apartment,12.93555355,77.70595213,Kadubeesanahalli,-0.2020242484923259,-0.19680573777631213,1.015215233822327,0.4363,-0.07119714607228778,-0.029618911882112638,-0.24150202242568528
3036,3 BHK Apartment for Sale in Panathur Bangalore,25000000.0,17794.0,3.0,1400.0,6.0,Resale,Unfurnished,2.0,apartment,12.9358405,77.708067,Balagere,-0.20033043560661928,-0.19907069832791197,1.015215233822327,0.4363,-0.03230063857848285,0.017264196955373984,-0.33254738793974026
3037,3 BHK Apartment for Sale in Hulimangala Bangalore,17700000.0,10631.0,3.0,1665.0,1.0,New Property,Unfurnished,3.0,apartment,12.82521,77.642746,Vinayaka Layout,-0.1965587476111214,-0.1880339826576163,-0.7042803966815052,0.5966,-0.06570587442610355,-0.028625897141772324,-0.19467869158988557
3038,3 BHK Apartment for Sale in Hsr Layout Bangalore,49000000.0,19125.0,3.0,2030.0,2.0,New Property,Unfurnished,3.0,apartment,12.9114311,77.6445763,Parangi Palaya,-0.20893736852584938,-0.1915108957850722,-0.9216942167996275,0.6165,0.07752479434520164,0.02579131062887695,-0.004784072089142319
3039,3 BHK Apartment for Sale in Sarjapura Bangalore,27400000.000000004,13783.0,3.0,1948.0,9.0,New Property,Unfurnished,3.0,apartment,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,-0.021318095286114388,-0.008432461905948624,-0.04744532907287094
3040,3 BHK Apartment for Sale in Sarjapur Road Bangalore,9500000.0,6209.0,3.0,1100.0,5.0,New Property,Unfurnished,3.0,apartment,12.7187505,77.7017436,Vinayaka Nagar,-0.1859921125741261,-0.17737476041258723,1.015215233822327,0.4338,-0.10322956400836242,-0.05695564670167473,-0.4886251573924059
3042,3 BHK Apartment for Sale in Old Madras Road Bangalore,17500000.0,11460.0,3.0,1068.0,6.0,Resale,Semi,3.0,apartment,13.043516718541104,77.7482702423293,Virgonagar,-0.19949337691310146,-0.21393201843840914,1.015215233822327,0.4369,-0.06662108636713425,-0.023314869917629606,-0.5052734528006902
3043,3 BHK Apartment for Sale in Varthur Bangalore,21200000.0,14540.0,3.0,1050.0,22.0,Resale,Unfurnished,2.0,apartment,12.94162601,77.74251723,Patel Layout,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,-0.04968966545806623,-0.003582706045060762,-0.5146381189678502
3044,1 BHK Apartment for Sale in Varthur Bangalore,10000000.0,14948.0,1.0,450.0,27.0,New Property,Unfurnished,1.0,apartment,12.94162601,77.74251723,Patel Layout,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,-0.10094153415578566,-0.0009688349866165775,-0.8267936578731816
3045,1 BHK Apartment for Sale in Infosys Head Quater Bangalore,7900000.0,12305.0,1.0,447.0,5.0,Resale,Unfurnished,1.0,apartment,12.8539625,77.7889754,Infosys Head Quater,-0.19116218097526547,-0.19132214907243886,1.015215233822327,0.435,-0.11055125953660805,-0.01790133794609692,-0.8283544355677083
3046,"3 BHK Apartment for Sale in Hadosiddapura, Chikkakannalli Bangalore",24000000.0,11507.0,3.0,1570.0,12.0,New Property,Unfurnished,2.0,apartment,12.891293073785318,77.70453405283318,Chikkakannalli,-0.2007046500813684,-0.1876862913448707,1.015215233822327,0.4357,-0.03687669828363637,-0.023013762222171573,-0.2441033185832297
3047,3 BHK Apartment for Sale in Indiranagar Bangalore,36000000.0,17561.0,3.0,1768.0,3.0,Resale,Unfurnished,3.0,apartment,12.97360816,77.64114595,Stage 3,-0.212039409566533,-0.20352114713105549,-1.065352462497931,0.6288,0.01803601817820587,0.015771471571507573,-0.14109199074447035
3048,3 BHK Apartment for Sale in Balagere Bangalore,19000000.0,12608.0,3.0,995.0,6.0,Resale,Unfurnished,3.0,apartment,12.9358405,77.708067,Balagere,-0.20033043560661928,-0.19907069832791197,1.015215233822327,0.4363,-0.059756996809403974,-0.0159601542923994,-0.5432523767008389
3049,3 BHK Apartment for Sale in Anekal Bangalore,25900000.0,14000.0,3.0,1853.0,19.0,New Property,Unfurnished,3.0,apartment,12.7187505,77.7017436,Vinayaka Nagar,-0.1859921125741261,-0.17737476041258723,1.015215233822327,0.4338,-0.028182184843844684,-0.007042241269472183,-0.09686995606621507
3050,3 BHK Apartment for Sale in Varthur Bangalore,22000000.0,13819.0,3.0,1021.0,1.0,Resale,Unfurnished,3.0,apartment,12.93966126,77.72096975,Balagere,-0.20308780542056026,-0.20203104150500298,1.015215233822327,0.4367,-0.04602881769394341,-0.008201826224321196,-0.5297256366816079
3051,3 BHK Apartment for Sale in Varthur Bangalore,27599999.999999996,16000.0,3.0,1300.0,23.0,Resale,Unfurnished,3.0,apartment,12.94162601,77.74251723,Patel Layout,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,-0.020402883345083715,0.005770852154273819,-0.3845733110906288
3052,3 BHK Apartment for Sale in Krishnarajapura Bangalore,17900000.0,11933.0,3.0,1100.0,8.0,New Property,Unfurnished,3.0,apartment,13.020838705097928,77.71137652857887,Bhattarahalli,-0.2043089263381627,-0.21316709755036883,-0.8688544022899066,0.6128,-0.06479066248507284,-0.020284573322913675,-0.4886251573924059
3053,3 BHK Apartment for Sale in Begur Road Bangalore,22500000.0,11930.0,3.0,1250.0,12.0,New Property,Unfurnished,3.0,apartment,12.86952802,77.63431631,Begur,-0.20545126526108112,-0.19700441852645248,-1.0372813110396417,0.6256,-0.04374078784136665,-0.020303792963049294,-0.4105862726660731
3054,3 BHK Apartment for Sale in Whitefield Bangalore,28400000.0,14500.0,3.0,1289.0,14.0,Resale,Unfurnished,4.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,-0.016742035580960882,-0.003838967913535682,-0.39029616263722655
3055,3 BHK Apartment for Sale in Yelahanka Bangalore,17500000.0,10996.0,3.0,1600.0,4.0,New Property,Unfurnished,3.0,apartment,13.093828398505485,77.61890370674564,Muneshwara Layout,-0.2046240543168988,-0.22339915618259618,1.015215233822327,0.4379,-0.06662108636713425,-0.026287507591938677,-0.22849554163796312
3056,3 BHK Apartment for Sale in ITI Colony Chinnapa Garden Bangalore,12500000.0,8929.0,3.0,1100.0,1.0,New Property,Semi,3.0,apartment,13.00546989,77.60462086,ITI Colony,-0.21548612183395924,-0.21304788910028466,-0.8991272126861009,0.6164,-0.08950138489290185,-0.03952983964538017,-0.4886251573924059
3057,3 BHK Apartment for Sale in Bidarahalli Bangalore,13600000.000000002,10543.0,3.0,1290.0,11.0,New Property,Unfurnished,2.0,apartment,13.0610142,77.7158358,Bidarahalli,-0.1967950935951735,-0.220935514880856,1.015215233822327,0.437,-0.08446771921723296,-0.029189673252417146,-0.38977590340571766
3058,3 BHK Apartment for Sale in Block 1st JayaNagar Bangalore,26000000.0,12381.0,3.0,1800.0,0.0,New Property,Unfurnished,3.0,apartment,12.94590855,77.59122219,B Venkata Reddy Nagar,-0.2167367859995682,-0.2063523478205553,-1.029025090022498,0.6266,-0.027724578873329332,-0.01741444039599457,-0.124443695336186
3059,"3 BHK Apartment for Sale in Singasandra, Hosur Road Bangalore",15000000.0,11783.0,3.0,925.0,17.0,Resale,Unfurnished,2.0,apartment,12.8803174,77.6478945,Singasandra,-0.2062981717039344,-0.19785874575205592,-1.0097605743158287,0.6236,-0.07806123563001806,-0.021245555329694625,-0.5796705229064609
3060,3 BHK Apartment for Sale in Doddagubbi Bangalore,14800000.0,8438.0,3.0,1754.0,11.0,New Property,Unfurnished,3.0,apartment,13.0714958,77.67426785,Doddagubbi,-0.20149247002820866,-0.22268390548209097,1.015215233822327,0.4376,-0.07897644757104876,-0.042675454080909815,-0.14837561998559476
3061,3 BHK Apartment for Sale in Whitefield Main Road Bangalore,32000000.0,16495.0,3.0,1940.0,5.0,Resale,Unfurnished,3.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,-0.00026822064240821024,0.008942092776650956,-0.05160740292494202
3062,3 BHK Apartment for Sale in Bommasandra Bangalore,6030000.0,5500.0,3.0,1096.0,1.0,New Property,Unfurnished,3.0,apartment,12.80542192,77.69054698,Electronic City,-0.1959678826509912,-0.18743794040719527,-1.0081093301124,0.6219,-0.11910849118524514,-0.06149788832039269,-0.4907061943184415
3063,3 BHK Apartment for Sale in Whitefield Bangalore,12000000.0,7103.0,3.0,1690.0,1.0,New Property,Unfurnished,3.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,-0.09178941474547861,-0.05122819394126027,-0.18167221080216342
3064,3 BHK Builder Floor for Sale in Siddanna Layout Stage 2 Banashankari Bangalore,32500000.0,13542.0,3.0,2400.0,2.0,New Property,Unfurnished,3.0,apartment,12.92625116,77.56730991,Siddanna Layout,-0.21588003180737939,-0.20550795463245886,-1.0559954120118344,0.6285,0.0020198092101685497,-0.009976439663510016,0.18771184356914536
3065,3 BHK Apartment for Sale in Yelahanka New Town Bangalore,23000000.0,14198.0,3.0,1620.0,19.0,New Property,Unfurnished,3.0,apartment,13.1017957645958,77.5698680865053,Phase 4,-0.20307795767122475,-0.21908778390455086,1.015215233822327,0.4375,-0.04145275798878989,-0.005773745020521328,-0.21809035700778542
3066,3 BHK Apartment for Sale in Jayanagar Bangalore,43500000.0,15999.0,3.0,2719.0,1.0,New Property,Unfurnished,3.0,apartment,12.9314714,77.5871096,4th T Block East,-0.21554520832997226,-0.20519999946974138,-1.0989277613009827,0.6317,0.05235646596685727,0.005764445607561947,0.35367453842047986
3067,1 BHK Apartment for Sale in Whitefield Bangalore,9500000.0,14438.0,1.0,658.0,24.0,Resale,Unfurnished,2.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,-0.10322956400836242,-0.004236173809671808,-0.7185797377193334
3068,3 BHK Apartment for Sale in Narayana Reddy Layout Channasandra Bangalore,26500000.0,14850.0,3.0,1120.0,6.0,New Property,Unfurnished,3.0,apartment,13.20002,77.49996,Channasandra,-0.18451495017380054,-0.21543205810196867,1.015215233822327,0.4355,-0.025436549020752573,-0.0015966765643801316,-0.4782199727622282
3069,"3 BHK Apartment for Sale in Singasandra, Hosur Road Bangalore",24900000.000000004,11711.0,3.0,1600.0,12.0,New Property,Unfurnished,3.0,apartment,12.8719908068456,77.64231836441813,Aishwarya Crystal Layout,-0.2056777634957977,-0.19723290138911387,-1.090671540283839,0.6297,-0.032758244548998186,-0.02170682669294948,-0.22849554163796312
3070,3 BHK Apartment for Sale in Sarjapur Road Bangalore,22000000.0,13213.0,3.0,1125.0,2.0,Resale,Unfurnished,3.0,apartment,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,-0.04602881769394341,-0.012084193531716234,-0.47561867660468377
3071,3 BHK Apartment for Sale in Varthur Bangalore,20099999.999999996,14040.0,3.0,950.0,22.0,Resale,Unfurnished,2.0,apartment,12.94162601,77.74251723,Patel Layout,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,-0.05472333113373512,-0.0067859794009972624,-0.5666640421187388
3072,1 BHK Apartment for Sale in Panathur Bangalore,9400000.0,14242.0,1.0,660.0,15.0,Resale,Unfurnished,1.0,apartment,12.93365264,77.71669785,Balagere,-0.20247724496175903,-0.2000839701536277,1.015215233822327,0.4365,-0.10368716997887777,-0.005491856965198916,-0.7175392192563156
3073,3 BHK Apartment for Sale in Hoskote Bangalore,11000000.0,8000.0,3.0,1384.0,11.0,New Property,Unfurnished,3.0,apartment,13.0689366,77.7968211,Kaveri Nagar,-0.19302340559967562,-0.2041072553439695,1.015215233822327,0.4358,-0.09636547445063214,-0.04548152154071019,-0.3408715356438824
