property_id,title,price,price_per_sqft,bhk_count,super_area,floor,bathroom_count,property_type,latitude,longitude,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score,transaction_Resale,furnishing_status_Semi,furnishing_status_Unfurnished,locality_frequency,locality_Amrita Nagar,locality_Ardendale,locality_Attibele,locality_BEML Layout 3rd Stage,locality_BSF Campus,locality_Balagere,locality_Bengaluru,locality_Budigere Cross,locality_Carmelaram,locality_D Nagaraj Layout,locality_Dasanayakanahalli,locality_Devanahalli,locality_Devin Paradise Enclave,locality_Eastwood Township,locality_Electronic City Phase I,locality_Fathima Layout,locality_Govindaraja Nagar Ward,locality_Gundappa Reddy Layout,locality_Gunjur Village,locality_HBR Layout 2nd Block,locality_Halasuru,locality_Infosys Head Quater,locality_Ittamadu,locality_JP Nagar 6th Phase,locality_Jawahar Nagar,locality_Kadubeesanahalli,locality_Kaikondrahalli,locality_Kalena Agrahara,locality_Kanakapura,locality_Kaveri Nagar,locality_Kodigehalli,locality_Koralur,locality_Koramangala 3 Block,locality_Manyata Residency,locality_Maruthi Layout,locality_Narayanapura,locality_Other,locality_Palm Meadows,locality_Parangi Palaya,locality_Patel Layout,locality_Phase III,locality_Pragathi Nagar,locality_Prakash Nagar,locality_Prakruthi Nagar,locality_Royal Enclave,locality_Saint Thomas Town,locality_Shivananada Layout,locality_Veer Sandra,locality_Vinayaka Nagar,locality_Yeshwanthpur Industrial Area
3067,1 BHK Apartment for Sale in Whitefield Bangalore,9500000.0,14438.0,1.0,658.0,24.0,2.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,0.0,1.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3068,3 BHK Apartment for Sale in Narayana Reddy Layout Channasandra Bangalore,26500000.0,14850.0,3.0,1120.0,6.0,3.0,apartment,13.20002,77.49996,-0.18451495017380054,-0.21543205810196867,1.015215233822327,0.4355,0.0,0.0,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3069,"3 BHK Apartment for Sale in Singasandra, Hosur Road Bangalore",24900000.000000004,11711.0,3.0,1600.0,12.0,3.0,apartment,12.8719908068456,77.64231836441813,-0.2056777634957977,-0.19723290138911387,-1.090671540283839,0.6297,0.0,0.0,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3070,3 BHK Apartment for Sale in Sarjapur Road Bangalore,22000000.0,13213.0,3.0,1125.0,2.0,3.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,1.0,0.0,1.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3071,3 BHK Apartment for Sale in Varthur Bangalore,20099999.999999996,14040.0,3.0,950.0,22.0,2.0,apartment,12.94162601,77.74251723,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,1.0,0.0,1.0,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3072,1 BHK Apartment for Sale in Panathur Bangalore,9400000.0,14242.0,1.0,660.0,15.0,1.0,apartment,12.93365264,77.71669785,-0.20247724496175903,-0.2000839701536277,1.015215233822327,0.4365,1.0,0.0,1.0,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3073,3 BHK Apartment for Sale in Hoskote Bangalore,11000000.0,8000.0,3.0,1384.0,11.0,3.0,apartment,13.0689366,77.7968211,-0.19302340559967562,-0.2041072553439695,1.015215233822327,0.4358,0.0,0.0,1.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3074,3 BHK Apartment for Sale in Akshayanagar Bangalore,15400000.0,11493.0,3.0,1340.0,11.0,2.0,apartment,12.86472131,77.61773865,-0.20554974275443613,-0.19710375890152265,-0.9271983641443899,0.6169,0.0,0.0,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3075,3 BHK Apartment for Sale in Hebbal Bangalore,27000000.0,16453.0,3.0,1190.0,14.0,3.0,apartment,13.0349961,77.5981732,-0.21394002518828517,-0.2166440106778247,1.015215233822327,0.4385,1.0,0.0,1.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3076,"3 BHK Apartment for Sale in Hosa Road, off Hosur Road Bangalore",24000000.0,13333.0,3.0,1450.0,10.0,3.0,apartment,12.89248661,77.67369006,-0.20395440736208456,-0.19095458968467924,-0.9393074883028678,0.6174,0.0,0.0,1.0,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3077,3 BHK Apartment for Sale in Phase 8th JP Nagar Bangalore,9320000.0,6700.0,3.0,1391.0,1.0,2.0,apartment,12.90369008,77.58574868,-0.21274844751868924,-0.2024582051178047,-1.0681045361703123,0.629,0.0,0.0,1.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3078,3 BHK Apartment for Sale in Panathur Bangalore,28500000.0,17691.0,3.0,1150.0,10.0,3.0,apartment,12.93365264,77.71669785,-0.20247724496175903,-0.2000839701536277,1.015215233822327,0.4365,1.0,0.0,1.0,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3079,3 BHK Apartment for Sale in Yelahanka Bangalore,28900000.0,13400.0,3.0,2159.0,3.0,4.0,apartment,13.12173909,77.59683857,-0.20338323790062537,-0.22688600334755907,1.015215233822327,0.4379,0.0,0.0,1.0,67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3080,3 BHK Apartment for Sale in Attibele Bangalore,8630000.0,6100.0,3.0,1061.0,5.0,2.0,apartment,12.78052495,77.77375337,-0.1874889704731226,-0.1788847341136538,1.015215233822327,0.434,0.0,0.0,1.0,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3081,3 BHK Apartment for Sale in Attibele Bangalore,9000000.0,6100.0,3.0,1106.0,3.0,2.0,apartment,12.78052495,77.77375337,-0.1874889704731226,-0.1788847341136538,1.015215233822327,0.434,0.0,0.0,1.0,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3082,3 BHK Apartment for Sale in Panathur Bangalore,29500000.0,15405.0,3.0,1915.0,13.0,3.0,apartment,12.93365264,77.71669785,-0.20247724496175903,-0.2000839701536277,1.015215233822327,0.4365,1.0,1.0,0.0,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3084,3 BHK Apartment for Sale in Vidyaranyapura Bangalore,13200000.0,7811.0,3.0,1700.0,3.0,3.0,apartment,13.12173909,77.59683857,-0.20338323790062537,-0.22688600334755907,1.015215233822327,0.4379,0.0,0.0,1.0,67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3085,3 BHK Apartment for Sale in Yelahanka Bangalore,16800000.0,10182.0,3.0,1200.0,10.0,3.0,apartment,13.12173909,77.59683857,-0.20338323790062537,-0.22688600334755907,1.015215233822327,0.4379,0.0,0.0,1.0,67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3086,3 BHK Villa for Sale in Yelahanka Bangalore,21700000.0,10807.0,3.0,2000.0,1.0,3.0,villa,13.12173909,77.59683857,-0.20338323790062537,-0.22688600334755907,1.015215233822327,0.4379,0.0,1.0,0.0,67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3087,3 BHK Apartment for Sale in Krishnarajapura Bangalore,19900000.0,12134.0,3.0,1059.0,9.0,3.0,apartment,13.018226,77.710319,-0.2043089263381627,-0.21316709755036883,-0.8881189179965757,0.6144,0.0,1.0,0.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3088,3 BHK Apartment for Sale in Banashankari Bangalore,28500000.0,14158.0,3.0,1600.0,19.0,4.0,apartment,12.92547062,77.54676887,-0.21330976923081293,-0.1981269647647454,-0.8980263832171483,0.6153,1.0,0.0,1.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3089,3 BHK  House for Sale in Nisarga Layout Hoskote Bangalore,14000000.0,5333.0,3.0,1968.0,1.0,3.0,house,13.06671555,77.80577539,-0.19116218097526547,-0.20568676730758517,1.015215233822327,0.4357,0.0,1.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3090,"3 BHK Apartment for Sale in Devasthanagalu, Varthur Bangalore",12400000.0,7450.0,3.0,1068.0,3.0,3.0,apartment,12.93951986,77.73933232,-0.1995918544064565,-0.2039880468938853,1.015215233822327,0.4364,0.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3092,3 BHK Apartment for Sale in Sarjapur Road Bangalore,25000000.0,16589.0,3.0,1300.0,10.0,3.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,0.0,1.0,0.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3093,3 BHK Apartment for Sale in Varthur Bangalore,31500000.0,14151.0,3.0,1313.0,1.0,3.0,apartment,12.94162601,77.74251723,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,1.0,0.0,1.0,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3094,3 BHK Apartment for Sale in Bannerghatta Main Road Bangalore,7309999.999999999,5400.0,3.0,920.0,14.0,3.0,apartment,12.87052719,77.59332459,-0.2081790918270156,-0.19864353471511026,-0.8149137583112332,0.6079,0.0,1.0,0.0,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3095,3 BHK Apartment for Sale in Yelahanka Airforce Base Bangalore,38900000.0,15679.0,3.0,1800.0,10.0,4.0,apartment,13.12173909,77.59683857,-0.20338323790062537,-0.22688600334755907,1.015215233822327,0.4379,0.0,0.0,1.0,67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3096,3 BHK Villa for Sale in Marsur Bangalore,13300000.0,6425.0,3.0,2070.0,1.0,3.0,villa,12.76936531,77.70365022,-0.19254086588223596,-0.18398089535475343,1.015215233822327,0.4348,0.0,0.0,1.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3097,3 BHK Apartment for Sale in Sompura Bangalore,19200000.0,10000.0,3.0,1347.0,10.0,3.0,apartment,12.863520312850545,77.77049343558198,-0.19450056800000115,-0.19468978778731755,1.015215233822327,0.4355,0.0,0.0,1.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3098,"3 BHK Apartment for Sale in Richards Town, Richards Town Bangalore",55000000.0,19756.0,3.0,2784.0,7.0,3.0,apartment,13.0046512,77.6135249,-0.2156633813219983,-0.21074319239865674,-0.9062826042342922,0.6169,1.0,1.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3099,"3 BHK Apartment for Sale in Seetharampalya, Hoodi Bangalore",20000000.0,10526.0,3.0,1750.0,4.0,3.0,apartment,12.9930557567105,77.7151620838908,-0.20393471186341358,-0.2094815696352656,-1.138007207448797,0.6337,1.0,1.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3100,3 BHK Apartment for Sale in Bagalur Main Road Bangalore,16000000.0,10250.0,3.0,1085.0,19.0,3.0,apartment,13.1215691,77.62140164,-0.20413166685012363,-0.22752178174800816,1.015215233822327,0.4381,1.0,0.0,1.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3101,3 BHK Apartment for Sale in Shivaji Nagar Bangalore,43000000.0,17666.0,3.0,2200.0,4.0,3.0,apartment,12.981297,77.606625,-0.2175639969437505,-0.21086240084874094,-1.0835161487356475,0.631,1.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3102,3 BHK Apartment for Sale in Kaikondrahalli Bangalore,21600000.0,20244.0,3.0,1207.0,5.0,2.0,apartment,12.917456,77.67265435,-0.20688903666406463,-0.19497787487502108,1.015215233822327,0.4367,1.0,1.0,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3103,3 BHK Apartment for Sale in Kalyan Nagar Bangalore,10100000.0,7500.0,3.0,1250.0,3.0,2.0,apartment,13.027435,77.640075,-0.20689888441340012,-0.21185580459944262,1.015215233822327,0.4376,0.0,0.0,1.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3104,3 BHK Apartment for Sale in Jakkur Bangalore,29000000.0,15943.0,3.0,1490.0,5.0,3.0,apartment,13.0632151,77.620213,-0.20820863507502213,-0.21895864141695964,1.015215233822327,0.438,1.0,0.0,1.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3105,"3 BHK Apartment for Sale in John Nagar, Koramangala Bangalore",42000000.0,18700.0,3.0,1740.0,8.0,4.0,apartment,12.930276,77.61108,-0.21406804592964673,-0.20459402318181333,-0.8908709916689569,0.6151,1.0,1.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3106,3 BHK  House for Sale in Mahatma Gandhi Road Bangalore,27500000.0,17742.0,3.0,1550.0,1.0,3.0,house,12.97467669,77.61000455,-0.21641181027149656,-0.2091835485100551,-0.9486645387889641,0.6203,1.0,0.0,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3107,3 BHK Apartment for Sale in Sarjapura Bangalore,11299999.999999998,7820.0,3.0,1445.0,3.0,3.0,apartment,12.904214,77.702957,-0.20238861521773951,-0.19331889061134924,1.015215233822327,0.4362,1.0,1.0,0.0,58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3108,3 BHK Apartment for Sale in Kalena Agrahara Bangalore,22500000.0,12445.0,3.0,1340.0,6.0,3.0,apartment,12.8727218,77.5946088,-0.2083957423123967,-0.1988620835402646,-0.7329019628742707,0.6009,1.0,1.0,0.0,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3109,3 BHK Apartment for Sale in Kengeri Satellite Town Bangalore,9000000.0,6307.0,3.0,1160.0,3.0,2.0,apartment,12.9215218545856,77.49256,-0.21110387337966016,-0.19673619951376303,-1.1413096958556546,0.634,1.0,1.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3110,3 BHK Builder Floor for Sale in HSR Extension Bangalore,13000000.0,10400.0,3.0,1100.0,5.0,3.0,apartment,12.898946,77.658526,-0.2054118742637391,-0.19192812536036688,-0.9954497912194461,0.6221,0.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3111,"3 BHK Apartment for Sale in Basavanna Nagar, Whitefield Bangalore",50000000.0,18162.0,3.0,2202.0,10.0,3.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,1.0,0.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3112,3 BHK Apartment for Sale in Halasuru Bangalore,66000000.0,22000.0,3.0,2400.0,3.0,3.0,apartment,12.9811674,77.623892,-0.21467860638844796,-0.2095312398228007,-1.0317771636948792,0.6267,0.0,0.0,1.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3114,3 BHK Apartment for Sale in Kannamangala Bangalore,23000000.0,14484.0,3.0,1170.0,17.0,3.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,0.0,1.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3115,3 BHK Apartment for Sale in Marathahalli Bangalore,30500000.0,17630.0,3.0,1500.0,4.0,3.0,apartment,12.920730315201364,77.69598598650587,-0.20382638662072303,-0.19651765068860866,1.015215233822327,0.4365,1.0,1.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3116,3 BHK Apartment for Sale in Sarjapur Road Bangalore,11100000.000000002,7929.0,3.0,1120.0,4.0,3.0,apartment,12.858116,77.78637,-0.19151669995134357,-0.19167977442269146,1.015215233822327,0.435,1.0,0.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3117,1 BHK Apartment for Sale in Begur Bangalore,8800000.0,13665.0,1.0,470.0,8.0,1.0,apartment,12.888731,77.625587,-0.20868132704312628,-0.20027271686626102,-1.010310989050305,0.624,1.0,1.0,0.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3118,3 BHK Apartment for Sale in Indiranagar Bangalore,53400000.0,22526.0,3.0,2375.0,5.0,3.0,apartment,12.97360816,77.64114595,-0.212039409566533,-0.20352114713105549,-1.065352462497931,0.6288,0.0,0.0,1.0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3119,3 BHK Apartment for Sale in Jakkur Bangalore,21000000.0,13376.0,3.0,1380.0,5.0,2.0,apartment,13.0632151,77.620213,-0.20820863507502213,-0.21895864141695964,1.015215233822327,0.438,1.0,0.0,1.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3120,3 BHK Apartment for Sale in Kanakapura Road Bangalore,19000000.0,10911.0,3.0,1222.0,4.0,3.0,apartment,12.85415717,77.54515367,-0.19982820039050858,-0.18536172656822877,-0.9073834337032447,0.6141,1.0,0.0,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3121,3 BHK Apartment for Sale in Kalena Agrahara Bangalore,26000000.0,16079.0,3.0,1069.0,7.0,3.0,apartment,12.87052719,77.59332459,-0.2081790918270156,-0.19864353471511026,-0.8149137583112332,0.6079,1.0,1.0,0.0,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3122,"3 BHK Penthouse for Sale in Chikka Banaswadi, Banaswadi Bangalore",14000000.0,9459.0,3.0,1300.0,5.0,3.0,penthouse,13.00639306,77.64562153,-0.21110387337966016,-0.21003787573565852,-0.9728827871059195,0.6218,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3123,3 BHK Apartment for Sale in Anjanapura Bangalore,17500000.0,10850.0,3.0,1021.0,9.0,3.0,apartment,12.866880780747238,77.56484908650613,-0.20879950003515232,-0.19773953730197172,-0.9547191008682029,0.6195,0.0,1.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3124,3 BHK Apartment for Sale in Whitefield Bangalore,11399999.999999998,7843.0,3.0,863.0,6.0,3.0,apartment,12.983030523699476,77.78365429179641,-0.19583986190962965,-0.1950076769875421,-0.878211452776003,0.6118,0.0,0.0,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3125,3 BHK Apartment for Sale in Koramangala Bangalore,35900000.0,15481.0,3.0,2319.0,20.0,3.0,apartment,12.928728,77.626569,-0.2119901708198555,-0.20360061943111166,-1.0224201132087827,0.6254,0.0,0.0,1.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3126,3 BHK Apartment for Sale in Pulkeshi Nagar Bangalore,26000000.0,10888.0,3.0,2000.0,1.0,3.0,apartment,12.997150421142578,77.6142578125,-0.2161557687887735,-0.21122996023650056,-0.9189421431272461,0.618,1.0,1.0,0.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3127,3 BHK Apartment for Sale in RK Hegde Nagar Bangalore,30000000.0,14881.0,3.0,2016.0,24.0,4.0,apartment,13.06430096,77.6341299,-0.20723370789080725,-0.21729965715328783,1.015215233822327,0.4379,0.0,0.0,1.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3128,3 BHK Apartment for Sale in Krishnarajapura Bangalore,8240000.000000001,5300.0,3.0,1244.0,2.0,3.0,apartment,13.00643164,77.72601115,-0.2027234386951466,-0.20962064616036383,-0.814363343576757,0.6079,0.0,0.0,1.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
