property_id,title,price,price_per_sqft,bhk_count,super_area,locality,society_name,floor,transaction,furnishing_status,bathroom_count,property_type,latitude,longitude,city,scraped_date
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,8 BHK  House for Sale in Saptagiri Layout Hosakerehalli Bangalore,,,8 BHK,3850 sqft,,,,Resale,Semi,6,House,,,Bangalore,2025-10-26 04:38:34
,,,,,3850 sqft,,,,Resale,Semi,6,,,,Bangalore,2025-10-26 04:38:34
,,,,,3850 sqft,,,,Resale,Semi,6,,,,Bangalore,2025-10-26 04:38:34
,,,,,3850 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,3850 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,Semi,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,6,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,House,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,House,,,Bangalore,2025-10-26 04:38:34
,,₹4.10 Cr,"₹9,111 per sqft",,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹4.10 Cr,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
4d423831353130343333,> 10 BHK  House for Sale in J P Nagar Bangalore,₹7 Cr,"₹8,235 per sqft",10 BHK,8000 sqft,,M S Ramaiah City,,Resale,Semi,,House,12.911066,77.587969,Bangalore,2025-10-26 04:38:34
,> 10 BHK  House for Sale in J P Nagar Bangalore,,,10 BHK,8000 sqft,,M S Ramaiah City,,Resale,Semi,,House,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,> 10 BHK  House for Sale in J P Nagar Bangalore,,,10 BHK,8000 sqft,,M S Ramaiah City,,Resale,Semi,,House,,,Bangalore,2025-10-26 04:38:34
,,,,,,,M S Ramaiah City,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,8000 sqft,,,,Resale,Semi,,,,,Bangalore,2025-10-26 04:38:34
,,,,,8000 sqft,,,,Resale,Semi,,,,,Bangalore,2025-10-26 04:38:34
,,,,,8000 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,8000 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,Semi,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹7 Cr,"₹8,235 per sqft",,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹7 Cr,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
4d423831323434343739,"> 10 BHK  House for Sale in Yelachenahalli, Kumaraswamy Layout, Kanakapura Road Bangalore",₹2.45 Cr,"₹5,444 per sqft",10 BHK,4000 sqft,,,,Resale,Semi,,House,12.9004281,77.570505,Bangalore,2025-10-26 04:38:34
,"> 10 BHK  House for Sale in Yelachenahalli, Kumaraswamy Layout, Kanakapura Road Bangalore",,,10 BHK,4000 sqft,,,,Resale,Semi,,House,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,"> 10 BHK  House for Sale in Yelachenahalli, Kumaraswamy Layout, Kanakapura Road Bangalore",,,10 BHK,4000 sqft,,,,Resale,Semi,,House,,,Bangalore,2025-10-26 04:38:34
,,,,,4000 sqft,,,,Resale,Semi,,,,,Bangalore,2025-10-26 04:38:34
,,,,,4000 sqft,,,,Resale,Semi,,,,,Bangalore,2025-10-26 04:38:34
,,,,,4000 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,4000 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,Semi,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹2.45 Cr,"₹5,444 per sqft",,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹2.45 Cr,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
4d423831373930313135,> 10 BHK Apartment for Sale in Nri Layout Bangalore,₹3.95 Cr,"₹7,596 per sqft",10 BHK,4160 sqft,,,2 out of 4,New Property,Unfurnished,5,Apartment,13.03121280670166,77.6803207397461,Bangalore,2025-10-26 04:38:34
,> 10 BHK Apartment for Sale in Nri Layout Bangalore,,,10 BHK,4160 sqft,,,2 out of 4,New Property,Unfurnished,5,Apartment,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,> 10 BHK Apartment for Sale in Nri Layout Bangalore,,,10 BHK,4160 sqft,,,2 out of 4,New Property,Unfurnished,5,Apartment,,,Bangalore,2025-10-26 04:38:34
,,,,,4160 sqft,,,2 out of 4,New Property,Unfurnished,5,,,,Bangalore,2025-10-26 04:38:34
,,,,,4160 sqft,,,2 out of 4,New Property,Unfurnished,5,,,,Bangalore,2025-10-26 04:38:34
,,,,,4160 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,4160 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,Unfurnished,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,5,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,apartment,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,apartment,,,Bangalore,2025-10-26 04:38:34
,,₹3.95 Cr,"₹7,596 per sqft",,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹3.95 Cr,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
4d423831373735323739,"6 BHK  House for Sale in Hrbr Layout, Kalyan Nagar, Outer Ring Road Bangalore",₹8.50 Cr,"₹15,455 per sqft",6 BHK,5500 sqft,,,,Resale,Semi,6,House,13.02065608,77.64735819,Bangalore,2025-10-26 04:38:34
,"6 BHK  House for Sale in Hrbr Layout, Kalyan Nagar, Outer Ring Road Bangalore",,,6 BHK,5500 sqft,,,,Resale,Semi,6,House,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,"6 BHK  House for Sale in Hrbr Layout, Kalyan Nagar, Outer Ring Road Bangalore",,,6 BHK,5500 sqft,,,,Resale,Semi,6,House,,,Bangalore,2025-10-26 04:38:34
,,,,,5500 sqft,,,,Resale,Semi,6,,,,Bangalore,2025-10-26 04:38:34
,,,,,5500 sqft,,,,Resale,Semi,6,,,,Bangalore,2025-10-26 04:38:34
,,,,,5500 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,5500 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,Semi,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,6,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,6 BHK,,,,,,,,house,,,Bangalore,2025-10-26 04:38:34
,,,,6 BHK,,,,,,,,house,,,Bangalore,2025-10-26 04:38:34
,,₹8.50 Cr,"₹15,455 per sqft",,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹8.50 Cr,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
4d423831343934343837,7 BHK  House for Sale in siri mathaji nivas Bangalore,₹2 Cr,"₹4,938 per sqft",7 BHK,3500 sqft,,,,Resale,Furnished,7,House,,,Bangalore,2025-10-26 04:38:34
,7 BHK  House for Sale in siri mathaji nivas Bangalore,,,7 BHK,3500 sqft,,,,Resale,Furnished,7,House,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,7 BHK  House for Sale in siri mathaji nivas Bangalore,,,7 BHK,3500 sqft,,,,Resale,Furnished,7,House,,,Bangalore,2025-10-26 04:38:34
,,,,,3500 sqft,,,,Resale,Furnished,7,,,,Bangalore,2025-10-26 04:38:34
,,,,,3500 sqft,,,,Resale,Furnished,7,,,,Bangalore,2025-10-26 04:38:34
,,,,,3500 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,3500 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,Furnished,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,7,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹2 Cr,"₹4,938 per sqft",,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,₹2 Cr,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
4d423738303330313835,> 10 BHK  House for Sale in Block 2nd Koramangala Bangalore,₹5.60 Cr,"₹10,182 per sqft",10 BHK,5000 sqft,,,,New Property,Furnished,,House,12.9253141,77.6217905,Bangalore,2025-10-26 04:38:34
,> 10 BHK  House for Sale in Block 2nd Koramangala Bangalore,,,10 BHK,5000 sqft,,,,New Property,Furnished,,House,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,> 10 BHK  House for Sale in Block 2nd Koramangala Bangalore,,,10 BHK,5000 sqft,,,,New Property,Furnished,,House,,,Bangalore,2025-10-26 04:38:34
,,,,,5000 sqft,,,,New Property,Furnished,,,,,Bangalore,2025-10-26 04:38:34
,,,,,5000 sqft,,,,New Property,Furnished,,,,,Bangalore,2025-10-26 04:38:34
,,,,,5000 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,5000 sqft,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,Furnished,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
,,,,,,,,,,,,,,,Bangalore,2025-10-26 04:38:34
