property_id,title,price,price_per_sqft,bhk_count,super_area,floor,transaction,furnishing_status,bathroom_count,property_type,latitude,longitude,locality,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score
2957,3 BHK Apartment for Sale in Banashankari Bangalore,24300000.0,13142.0,3.0,1849.0,1.0,New Property,Unfurnished,3.0,apartment,12.92547062,77.54676887,Ittamadu,9.77,47.38,5.24,0.1054
2958,3 BHK Apartment for Sale in Yelahanka New Town Bangalore,26700000.0,10272.0,3.0,1886.0,1.0,New Property,Unfurnished,3.0,apartment,13.09982885,77.58107977,Yelahanka Satellite Town,18.71,24.83,40.0,0.428
2959,3 BHK Apartment for Sale in Yelahanka Bangalore,17500000.0,12963.0,3.0,1350.0,1.0,New Property,Unfurnished,3.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
2960,3 BHK Apartment for Sale in Kogilu Bangalore,19000000.0,12667.0,3.0,1500.0,1.0,New Property,Unfurnished,3.0,apartment,13.103962968042074,77.60669538455132,Maruthi Nagar,16.35,19.7,40.0,0.4327
2961,3 BHK Apartment for Sale in Yelahanka Bangalore,30700000.0,13681.0,3.0,2250.0,1.0,New Property,Unfurnished,3.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
2962,3 BHK Apartment for Sale in Sarjapur Road Bangalore,27100000.0,11991.0,3.0,2260.0,1.0,New Property,Unfurnished,3.0,apartment,12.891293073785318,77.70453405283318,Chikkakannalli,22.57,57.89,40.0,0.4204
2963,3 BHK Apartment for Sale in Anekal Bangalore,20400000.0,9961.0,3.0,2048.0,1.0,New Property,Unfurnished,3.0,apartment,12.7187505,77.7017436,Vinayaka Nagar,37.51,68.27,40.0,0.4133
2964,3 BHK Apartment for Sale in Whitefield Bangalore,83100000.0,18091.0,3.0,3217.0,1.0,New Property,Unfurnished,3.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
2965,3 BHK Apartment for Sale in Hebbal Bangalore,40800000.0,18563.0,3.0,2202.0,1.0,New Property,Unfurnished,4.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
2966,3 BHK Apartment for Sale in Soukya Road Bangalore,13899999.999999998,9418.0,3.0,1480.0,1.0,New Property,Unfurnished,3.0,apartment,12.99388554,77.80352945,Koralur,29.75,52.3,40.0,0.4168
2967,3 BHK Apartment for Sale in Yelahanka Bangalore,25500000.0,13700.0,3.0,1863.0,1.0,New Property,Unfurnished,3.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
2968,3 BHK Apartment for Sale in Sarjapur Road Bangalore,23500000.0,12302.0,3.0,1917.0,1.0,New Property,Unfurnished,3.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
2969,3 BHK Apartment for Sale in Sarjapur Road Bangalore,27000000.0,12351.0,3.0,2186.0,1.0,New Property,Unfurnished,3.0,apartment,12.891293073785318,77.70453405283318,Chikkakannalli,22.57,57.89,40.0,0.4204
2970,3 BHK Apartment for Sale in Yelahanka Bangalore,23000000.0,11247.0,3.0,2045.0,1.0,New Property,Unfurnished,3.0,apartment,13.20022961,77.63568588,Navarathna Agrahara,28.46,9.64,40.0,0.4324
2971,"3 BHK Apartment for Sale in Hosa Road, off Hosur Road Bangalore",17900000.0,11739.0,3.0,1533.0,1.0,New Property,Unfurnished,3.0,apartment,12.877316,77.6381045,AECS C Block,16.77,47.53,1.73,0.1732
2972,3 BHK Apartment for Sale in Yelahanka Bangalore,23000000.0,12105.0,3.0,1900.0,1.0,New Property,Unfurnished,2.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
2973,3 BHK Apartment for Sale in Gunjur Bangalore,21600000.0,10680.0,3.0,2030.0,1.0,New Property,Unfurnished,2.0,apartment,12.94162601,77.74251723,Patel Layout,23.0,40.77,40.0,0.4215
2974,3 BHK Apartment for Sale in Hebbal Bangalore,70600000.0,19101.0,3.0,3700.0,1.0,New Property,Unfurnished,3.0,apartment,13.050367380693531,77.59465276033973,Hebbal Kempapura,10.56,27.35,40.0,0.4417
2975,3 BHK Apartment for Sale in Thanisandra Main Road Bangalore,30099999.999999996,12873.0,3.0,2340.0,1.0,New Property,Unfurnished,3.0,apartment,13.0582034,77.6210251,Manyata Residency,13.87,28.04,40.0,0.4338
2976,3 BHK Apartment for Sale in Yelahanka New Town Bangalore,25900000.0,13915.0,3.0,1868.0,1.0,New Property,Unfurnished,3.0,apartment,13.1017957645958,77.5698680865053,Phase 4,20.16,26.28,40.0,0.4262
2977,3 BHK Apartment for Sale in RR Nagar Bangalore,15700000.0,11012.0,3.0,1430.0,1.0,New Property,Unfurnished,3.0,apartment,12.915409,77.515634,BEML Layout 3rd Stage,11.39,48.16,3.97,0.1168
2978,3 BHK Apartment for Sale in Yelahanka Bangalore,23000000.0,12105.0,3.0,1900.0,1.0,New Property,Unfurnished,2.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
2979,3 BHK Apartment for Sale in Anekal Bangalore,25299999.999999996,13771.0,3.0,1842.0,1.0,New Property,Unfurnished,3.0,apartment,12.7187505,77.7017436,Vinayaka Nagar,37.51,68.27,40.0,0.4133
2980,3 BHK Apartment for Sale in Sarjapur Road Bangalore,17200000.0,9449.0,3.0,1825.0,1.0,New Property,Unfurnished,3.0,apartment,12.903299590083352,77.73214859325435,Bommasandra,24.1,45.44,40.0,0.4202
2981,3 BHK Apartment for Sale in Yelahanka Bangalore,21500000.0,13700.0,3.0,1573.0,1.0,New Property,Unfurnished,3.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
2982,3 BHK Apartment for Sale in RR Nagar Bangalore,22400000.000000004,10912.0,3.0,2055.0,1.0,New Property,Unfurnished,3.0,apartment,12.915409,77.515634,BEML Layout 3rd Stage,11.39,48.16,3.97,0.1168
2983,3 BHK Apartment for Sale in J P Nagar Bangalore,22000000.0,10567.0,3.0,2085.0,1.0,New Property,Unfurnished,3.0,apartment,12.866880780747238,77.56484908650613,Royal Park Residency Layout 2,14.35,47.77,4.21,0.1069
2984,3 BHK Apartment for Sale in Yelahanka New Town Bangalore,25200000.0,14835.0,3.0,1702.0,1.0,New Property,Unfurnished,3.0,apartment,13.1017957645958,77.5698680865053,Phase 4,20.16,26.28,40.0,0.4262
2985,3 BHK Apartment for Sale in Sarjapur Road Bangalore,14000000.0,8475.0,3.0,1652.0,1.0,New Property,Unfurnished,3.0,apartment,12.864669120412415,77.77384371349464,Sompura,30.32,52.3,40.0,0.4165
2986,3 BHK Apartment for Sale in Sarjapur Road Bangalore,14200000.0,8644.0,3.0,1652.0,1.0,New Property,Unfurnished,3.0,apartment,12.864669120412415,77.77384371349464,Sompura,30.32,52.3,40.0,0.4165
2987,3 BHK Apartment for Sale in Panathur Bangalore,18400000.0,10750.0,3.0,1720.0,1.0,New Property,Unfurnished,3.0,apartment,12.93555355,77.70595213,Kadubeesanahalli,21.23,48.71,40.0,0.422
2988,3 BHK Apartment for Sale in RR Nagar Bangalore,21600000.0,12437.0,3.0,1738.0,1.0,New Property,Unfurnished,3.0,apartment,12.90266259,77.48123034,PHASE II,15.17,61.16,1.87,0.1673
2990,3 BHK Apartment for Sale in Yelahanka Bangalore,17500000.0,9953.0,3.0,1767.0,1.0,New Property,Unfurnished,3.0,apartment,12.865111,77.530619,Bda Approved Layout,23.52,60.29,1.35,0.1898
